OG0013707	jgi|Allma1|1259|AMAG_06714T0						
OG0013708	jgi|Allma1|1263|AMAG_06719T0						
OG0013709	jgi|Allma1|1265|AMAG_06721T0						
OG0013710	jgi|Allma1|1268|AMAG_18717T0						
OG0013711	jgi|Allma1|1269|AMAG_18718T0						
OG0013712	jgi|Allma1|1270|AMAG_06725T0						
OG0013713	jgi|Allma1|1286|AMAG_06743T0						
OG0013714	jgi|Allma1|1287|AMAG_18720T0						
OG0013715	jgi|Allma1|1295|AMAG_06753T0						
OG0013716	jgi|Allma1|1298|AMAG_18722T0						
OG0013717	jgi|Allma1|1342|AMAG_06792T0						
OG0013718	jgi|Allma1|1349|AMAG_18733T0						
OG0013719	jgi|Allma1|1373|AMAG_06822T0						
OG0013720	jgi|Allma1|1375|AMAG_06824T0						
OG0013721	jgi|Allma1|1381|AMAG_18738T0						
OG0013722	jgi|Allma1|1413|AMAG_18741T0						
OG0013723	jgi|Allma1|1430|AMAG_18745T0						
OG0013724	jgi|Allma1|1438|AMAG_18747T0						
OG0013725	jgi|Allma1|1457|AMAG_18749T0						
OG0013726	jgi|Allma1|1476|AMAG_06921T0						
OG0013727	jgi|Allma1|1522|AMAG_06964T0						
OG0013728	jgi|Allma1|1532|AMAG_06975T0						
OG0013729	jgi|Allma1|1579|AMAG_18761T0						
OG0013730	jgi|Allma1|1604|AMAG_18763T0						
OG0013731	jgi|Allma1|1638|AMAG_18768T0						
OG0013732	jgi|Allma1|1639|AMAG_07070T0						
OG0013733	jgi|Allma1|1669|AMAG_18616T0						
OG0013734	jgi|Allma1|1683|AMAG_18618T0						
OG0013735	jgi|Allma1|1732|AMAG_18621T0						
OG0013736	jgi|Allma1|1739|AMAG_18625T0						
OG0013737	jgi|Allma1|1740|AMAG_18626T0						
OG0013738	jgi|Allma1|1745|AMAG_18628T0						
OG0013739	jgi|Allma1|1777|AMAG_18636T0						
OG0013740	jgi|Allma1|1791|AMAG_18638T0						
OG0013741	jgi|Allma1|1793|AMAG_18639T0						
OG0013742	jgi|Allma1|1794|AMAG_18640T0						
OG0013743	jgi|Allma1|1838|AMAG_06347T0						
OG0013744	jgi|Allma1|1841|AMAG_06349T0						
OG0013745	jgi|Allma1|1843|AMAG_06352T0						
OG0013746	jgi|Allma1|1873|AMAG_18648T0						
OG0013747	jgi|Allma1|1876|AMAG_06386T0						
OG0013748	jgi|Allma1|1880|AMAG_18649T0						
OG0013749	jgi|Allma1|1903|AMAG_18654T0						
OG0013750	jgi|Allma1|1914|AMAG_06421T0						
OG0013751	jgi|Allma1|1928|AMAG_18659T0						
OG0013752	jgi|Allma1|1947|AMAG_06452T0						
OG0013753	jgi|Allma1|1951|AMAG_06454T0						
OG0013754	jgi|Allma1|1953|AMAG_18666T0						
OG0013755	jgi|Allma1|1979|AMAG_18668T0						
OG0013756	jgi|Allma1|1996|AMAG_06492T0						
OG0013757	jgi|Allma1|2028|AMAG_06523T0						
OG0013758	jgi|Allma1|2030|AMAG_06526T0						
OG0013759	jgi|Allma1|2093|AMAG_06584T0						
OG0013760	jgi|Allma1|2098|AMAG_07073T0						
OG0013761	jgi|Allma1|2107|AMAG_07082T0						
OG0013762	jgi|Allma1|2128|AMAG_07099T0						
OG0013763	jgi|Allma1|2131|AMAG_07102T0						
OG0013764	jgi|Allma1|2136|AMAG_07107T0						
OG0013765	jgi|Allma1|2138|AMAG_18779T0						
OG0013766	jgi|Allma1|2140|AMAG_07109T0						
OG0013767	jgi|Allma1|2148|AMAG_07118T0						
OG0013768	jgi|Allma1|2164|AMAG_07130T0						
OG0013769	jgi|Allma1|2168|AMAG_07134T0						
OG0013770	jgi|Allma1|2196|AMAG_07159T0						
OG0013771	jgi|Allma1|2266|AMAG_07226T0						
OG0013772	jgi|Allma1|2268|AMAG_07228T0						
OG0013773	jgi|Allma1|2270|AMAG_07230T0						
OG0013774	jgi|Allma1|2334|AMAG_07285T0						
OG0013775	jgi|Allma1|2337|AMAG_07289T0						
OG0013776	jgi|Allma1|2343|AMAG_18802T0						
OG0013777	jgi|Allma1|2387|AMAG_07335T0						
OG0013778	jgi|Allma1|2393|AMAG_18806T0						
OG0013779	jgi|Allma1|2394|AMAG_18807T0						
OG0013780	jgi|Allma1|2421|AMAG_07362T0						
OG0013781	jgi|Allma1|2572|AMAG_18832T0						
OG0013782	jgi|Allma1|2589|AMAG_07517T0						
OG0013783	jgi|Allma1|2590|AMAG_18839T0						
OG0013784	jgi|Allma1|2593|AMAG_18841T0						
OG0013785	jgi|Allma1|2617|AMAG_18845T0						
OG0013786	jgi|Allma1|2618|AMAG_18846T0						
OG0013787	jgi|Allma1|2666|AMAG_18857T0						
OG0013788	jgi|Allma1|2693|AMAG_07609T0						
OG0013789	jgi|Allma1|2697|AMAG_07613T0						
OG0013790	jgi|Allma1|2700|AMAG_07616T0						
OG0013791	jgi|Allma1|2721|AMAG_18862T0						
OG0013792	jgi|Allma1|2732|AMAG_07645T0						
OG0013793	jgi|Allma1|2787|AMAG_18869T0						
OG0013794	jgi|Allma1|2839|AMAG_18875T0						
OG0013795	jgi|Allma1|2848|AMAG_18878T0						
OG0013796	jgi|Allma1|2854|AMAG_07756T0						
OG0013797	jgi|Allma1|2877|AMAG_07776T0						
OG0013798	jgi|Allma1|2915|AMAG_18893T0						
OG0013799	jgi|Allma1|2942|AMAG_07833T0						
OG0013800	jgi|Allma1|2953|AMAG_18899T0						
OG0013801	jgi|Allma1|2992|AMAG_07878T0						
OG0013802	jgi|Allma1|2999|AMAG_18901T0						
OG0013803	jgi|Allma1|3019|AMAG_07901T0						
OG0013804	jgi|Allma1|3021|AMAG_18904T0						
OG0013805	jgi|Allma1|3025|AMAG_07906T0						
OG0013806	jgi|Allma1|3055|AMAG_07935T0						
OG0013807	jgi|Allma1|3099|AMAG_07976T0						
OG0013808	jgi|Allma1|3105|AMAG_07981T0						
OG0013809	jgi|Allma1|3106|AMAG_18918T0						
OG0013810	jgi|Allma1|3119|AMAG_18920T0						
OG0013811	jgi|Allma1|3124|AMAG_18923T0						
OG0013812	jgi|Allma1|3127|AMAG_18924T0						
OG0013813	jgi|Allma1|3128|AMAG_07998T0						
OG0013814	jgi|Allma1|3135|AMAG_08006T0						
OG0013815	jgi|Allma1|3137|AMAG_08008T0						
OG0013816	jgi|Allma1|3140|AMAG_08013T0						
OG0013817	jgi|Allma1|3142|AMAG_18925T0						
OG0013818	jgi|Allma1|3150|AMAG_08024T0						
OG0013819	jgi|Allma1|3177|AMAG_08048T0						
OG0013820	jgi|Allma1|3206|AMAG_18932T0						
OG0013821	jgi|Allma1|3237|AMAG_18933T0						
OG0013822	jgi|Allma1|3262|AMAG_18935T0						
OG0013823	jgi|Allma1|3278|AMAG_08143T0						
OG0013824	jgi|Allma1|3299|AMAG_08165T0						
OG0013825	jgi|Allma1|3310|AMAG_18940T0						
OG0013826	jgi|Allma1|3374|AMAG_08234T0						
OG0013827	jgi|Allma1|3378|AMAG_08238T0						
OG0013828	jgi|Allma1|3426|AMAG_18952T0						
OG0013829	jgi|Allma1|3429|AMAG_08286T0						
OG0013830	jgi|Allma1|3441|AMAG_08297T1						
OG0013831	jgi|Allma1|3456|AMAG_18955T0						
OG0013832	jgi|Allma1|3503|AMAG_18967T0						
OG0013833	jgi|Allma1|3508|AMAG_18968T0						
OG0013834	jgi|Allma1|3518|AMAG_08360T0						
OG0013835	jgi|Allma1|3531|AMAG_08374T0						
OG0013836	jgi|Allma1|3544|AMAG_18971T0						
OG0013837	jgi|Allma1|3562|AMAG_18976T0						
OG0013838	jgi|Allma1|3563|AMAG_18977T0						
OG0013839	jgi|Allma1|3564|AMAG_18978T0						
OG0013840	jgi|Allma1|3565|AMAG_18979T0						
OG0013841	jgi|Allma1|3568|AMAG_08407T0						
OG0013842	jgi|Allma1|3621|AMAG_08454T0						
OG0013843	jgi|Allma1|3629|AMAG_08462T0						
OG0013844	jgi|Allma1|3640|AMAG_08474T0						
OG0013845	jgi|Allma1|3645|AMAG_18990T0						
OG0013846	jgi|Allma1|3655|AMAG_18992T0						
OG0013847	jgi|Allma1|3656|AMAG_18993T0						
OG0013848	jgi|Allma1|3657|AMAG_08490T0						
OG0013849	jgi|Allma1|3686|AMAG_08515T0						
OG0013850	jgi|Allma1|3820|AMAG_08636T0						
OG0013851	jgi|Allma1|3823|AMAG_19010T0						
OG0013852	jgi|Allma1|3869|AMAG_19019T0						
OG0013853	jgi|Allma1|3877|AMAG_08680T0						
OG0013854	jgi|Allma1|3886|AMAG_19022T0						
OG0013855	jgi|Allma1|3899|AMAG_08699T0						
OG0013856	jgi|Allma1|3916|AMAG_19025T0						
OG0013857	jgi|Allma1|3955|AMAG_19028T0						
OG0013858	jgi|Allma1|3970|AMAG_19030T0						
OG0013859	jgi|Allma1|3972|AMAG_19031T0						
OG0013860	jgi|Allma1|3992|AMAG_08782T0						
OG0013861	jgi|Allma1|4012|AMAG_08801T0						
OG0013862	jgi|Allma1|4071|AMAG_19056T0						
OG0013863	jgi|Allma1|4078|AMAG_08851T0						
OG0013864	jgi|Allma1|4090|AMAG_08862T0						
OG0013865	jgi|Allma1|4099|AMAG_19063T0						
OG0013866	jgi|Allma1|4117|AMAG_19068T0						
OG0013867	jgi|Allma1|4166|AMAG_08925T0						
OG0013868	jgi|Allma1|4168|AMAG_19080T0						
OG0013869	jgi|Allma1|4172|AMAG_08931T0						
OG0013870	jgi|Allma1|4188|AMAG_08944T0						
OG0013871	jgi|Allma1|4194|AMAG_19085T0						
OG0013872	jgi|Allma1|4195|AMAG_19086T0						
OG0013873	jgi|Allma1|4204|AMAG_19088T0						
OG0013874	jgi|Allma1|4238|AMAG_08990T0						
OG0013875	jgi|Allma1|4251|AMAG_19096T0						
OG0013876	jgi|Allma1|4283|AMAG_09039T0						
OG0013877	jgi|Allma1|4284|AMAG_09040T0						
OG0013878	jgi|Allma1|4411|AMAG_09167T0						
OG0013879	jgi|Allma1|4437|AMAG_19108T0						
OG0013880	jgi|Allma1|4461|AMAG_09202T0						
OG0013881	jgi|Allma1|4464|AMAG_19127T0						
OG0013882	jgi|Allma1|4492|AMAG_09231T0						
OG0013883	jgi|Allma1|4526|AMAG_19131T0						
OG0013884	jgi|Allma1|4541|AMAG_19135T0						
OG0013885	jgi|Allma1|4543|AMAG_19137T0						
OG0013886	jgi|Allma1|4562|AMAG_19141T0						
OG0013887	jgi|Allma1|4572|AMAG_09299T0						
OG0013888	jgi|Allma1|4590|AMAG_19145T0						
OG0013889	jgi|Allma1|4612|AMAG_09335T0						
OG0013890	jgi|Allma1|4647|AMAG_19148T0						
OG0013891	jgi|Allma1|4663|AMAG_09381T0						
OG0013892	jgi|Allma1|4671|AMAG_19154T0						
OG0013893	jgi|Allma1|4676|AMAG_19155T0						
OG0013894	jgi|Allma1|4693|AMAG_09411T0						
OG0013895	jgi|Allma1|4704|AMAG_09421T0						
OG0013896	jgi|Allma1|4705|AMAG_19157T0						
OG0013897	jgi|Allma1|4717|AMAG_09434T0						
OG0013898	jgi|Allma1|4722|AMAG_19158T0						
OG0013899	jgi|Allma1|4753|AMAG_19159T0						
OG0013900	jgi|Allma1|4756|AMAG_09471T0						
OG0013901	jgi|Allma1|4758|AMAG_19160T0						
OG0013902	jgi|Allma1|4775|AMAG_09487T0						
OG0013903	jgi|Allma1|4791|AMAG_09502T0						
OG0013904	jgi|Allma1|4792|AMAG_19167T0						
OG0013905	jgi|Allma1|4793|AMAG_19168T0						
OG0013906	jgi|Allma1|4802|AMAG_19172T0						
OG0013907	jgi|Allma1|4813|AMAG_09523T0						
OG0013908	jgi|Allma1|4817|AMAG_19177T0						
OG0013909	jgi|Allma1|4849|AMAG_09904T0						
OG0013910	jgi|Allma1|4850|AMAG_09905T0						
OG0013911	jgi|Allma1|4874|AMAG_09927T0						
OG0013912	jgi|Allma1|4897|AMAG_09948T0						
OG0013913	jgi|Allma1|4904|AMAG_19251T0						
OG0013914	jgi|Allma1|4912|AMAG_09963T0						
OG0013915	jgi|Allma1|4913|AMAG_09964T0						
OG0013916	jgi|Allma1|4924|AMAG_09973T0						
OG0013917	jgi|Allma1|5007|AMAG_19263T0						
OG0013918	jgi|Allma1|5037|AMAG_10081T0						
OG0013919	jgi|Allma1|5050|AMAG_10093T0						
OG0013920	jgi|Allma1|5079|AMAG_19276T0						
OG0013921	jgi|Allma1|5082|AMAG_19279T0						
OG0013922	jgi|Allma1|5103|AMAG_10138T0						
OG0013923	jgi|Allma1|5110|AMAG_10144T0						
OG0013924	jgi|Allma1|5221|AMAG_10582T0						
OG0013925	jgi|Allma1|5222|AMAG_10583T0						
OG0013926	jgi|Allma1|5265|AMAG_10623T0						
OG0013927	jgi|Allma1|5272|AMAG_10631T0						
OG0013928	jgi|Allma1|5300|AMAG_19408T0						
OG0013929	jgi|Allma1|5301|AMAG_10663T0						
OG0013930	jgi|Allma1|5303|AMAG_19409T0						
OG0013931	jgi|Allma1|5318|AMAG_19411T0						
OG0013932	jgi|Allma1|5338|AMAG_10699T0						
OG0013933	jgi|Allma1|5346|AMAG_19414T0						
OG0013934	jgi|Allma1|5353|AMAG_10713T0						
OG0013935	jgi|Allma1|5360|AMAG_10718T0						
OG0013936	jgi|Allma1|5389|AMAG_19422T0						
OG0013937	jgi|Allma1|5394|AMAG_10749T0						
OG0013938	jgi|Allma1|5408|AMAG_10762T0						
OG0013939	jgi|Allma1|5415|AMAG_10766T0						
OG0013940	jgi|Allma1|5416|AMAG_19432T0						
OG0013941	jgi|Allma1|5451|AMAG_10798T0						
OG0013942	jgi|Allma1|5540|AMAG_19445T0						
OG0013943	jgi|Allma1|5551|AMAG_01053T0						
OG0013944	jgi|Allma1|5588|AMAG_17747T0						
OG0013945	jgi|Allma1|5654|AMAG_01140T0						
OG0013946	jgi|Allma1|5655|AMAG_01141T0						
OG0013947	jgi|Allma1|5718|AMAG_17767T0						
OG0013948	jgi|Allma1|5732|AMAG_17769T0						
OG0013949	jgi|Allma1|5752|AMAG_01226T0						
OG0013950	jgi|Allma1|5807|AMAG_01276T0						
OG0013951	jgi|Allma1|5851|AMAG_17778T0						
OG0013952	jgi|Allma1|5880|AMAG_01344T0						
OG0013953	jgi|Allma1|5907|AMAG_17787T0						
OG0013954	jgi|Allma1|5965|AMAG_01423T0						
OG0013955	jgi|Allma1|5988|AMAG_01451T0						
OG0013956	jgi|Allma1|5996|AMAG_01459T0						
OG0013957	jgi|Allma1|6002|AMAG_01465T0						
OG0013958	jgi|Allma1|6025|AMAG_17794T0						
OG0013959	jgi|Allma1|6027|AMAG_01490T0						
OG0013960	jgi|Allma1|6042|AMAG_01503T0						
OG0013961	jgi|Allma1|6044|AMAG_01505T0						
OG0013962	jgi|Allma1|6049|AMAG_17797T0						
OG0013963	jgi|Allma1|6059|AMAG_17798T0						
OG0013964	jgi|Allma1|6073|AMAG_01532T0						
OG0013965	jgi|Allma1|6100|AMAG_01560T0						
OG0013966	jgi|Allma1|6101|AMAG_17801T0						
OG0013967	jgi|Allma1|6122|AMAG_17803T0						
OG0013968	jgi|Allma1|6123|AMAG_17804T0						
OG0013969	jgi|Allma1|6124|AMAG_17805T0						
OG0013970	jgi|Allma1|6125|AMAG_17806T0						
OG0013971	jgi|Allma1|6145|AMAG_17813T0						
OG0013972	jgi|Allma1|6146|AMAG_17814T0						
OG0013973	jgi|Allma1|6157|AMAG_01606T0						
OG0013974	jgi|Allma1|6172|AMAG_17817T0						
OG0013975	jgi|Allma1|6221|AMAG_17827T0						
OG0013976	jgi|Allma1|6240|AMAG_01682T0						
OG0013977	jgi|Allma1|6256|AMAG_01696T0						
OG0013978	jgi|Allma1|6260|AMAG_01700T0						
OG0013979	jgi|Allma1|6380|AMAG_17848T0						
OG0013980	jgi|Allma1|6382|AMAG_17849T0						
OG0013981	jgi|Allma1|6383|AMAG_17850T0						
OG0013982	jgi|Allma1|6454|AMAG_10921T0						
OG0013983	jgi|Allma1|6479|AMAG_10946T0						
OG0013984	jgi|Allma1|6480|AMAG_10947T0						
OG0013985	jgi|Allma1|6537|AMAG_19453T0						
OG0013986	jgi|Allma1|6580|AMAG_11035T0						
OG0013987	jgi|Allma1|6585|AMAG_11040T0						
OG0013988	jgi|Allma1|6608|AMAG_19465T0						
OG0013989	jgi|Allma1|6614|AMAG_19466T0						
OG0013990	jgi|Allma1|6636|AMAG_11083T0						
OG0013991	jgi|Allma1|6637|AMAG_11084T0						
OG0013992	jgi|Allma1|6641|AMAG_19472T0						
OG0013993	jgi|Allma1|6700|AMAG_19482T0						
OG0013994	jgi|Allma1|6701|AMAG_11141T0						
OG0013995	jgi|Allma1|6711|AMAG_19484T0						
OG0013996	jgi|Allma1|6713|AMAG_19485T0						
OG0013997	jgi|Allma1|6723|AMAG_19488T0						
OG0013998	jgi|Allma1|6728|AMAG_19490T0						
OG0013999	jgi|Allma1|6741|AMAG_19178T0						
OG0014000	jgi|Allma1|6748|AMAG_09553T0						
OG0014001	jgi|Allma1|6753|AMAG_09557T0						
OG0014002	jgi|Allma1|6759|AMAG_09563T0						
OG0014003	jgi|Allma1|6760|AMAG_09564T0						
OG0014004	jgi|Allma1|6769|AMAG_19186T0						
OG0014005	jgi|Allma1|6787|AMAG_09590T0						
OG0014006	jgi|Allma1|6799|AMAG_19190T0						
OG0014007	jgi|Allma1|6830|AMAG_09636T0						
OG0014008	jgi|Allma1|6850|AMAG_19192T0						
OG0014009	jgi|Allma1|6895|AMAG_19198T0						
OG0014010	jgi|Allma1|6919|AMAG_09721T0						
OG0014011	jgi|Allma1|6991|AMAG_19217T0						
OG0014012	jgi|Allma1|6992|AMAG_19218T0						
OG0014013	jgi|Allma1|7006|AMAG_19221T0						
OG0014014	jgi|Allma1|7040|AMAG_09829T0						
OG0014015	jgi|Allma1|7077|AMAG_19235T0						
OG0014016	jgi|Allma1|7090|AMAG_19238T0						
OG0014017	jgi|Allma1|7104|AMAG_19295T0						
OG0014018	jgi|Allma1|7154|AMAG_19307T0						
OG0014019	jgi|Allma1|7155|AMAG_10260T0						
OG0014020	jgi|Allma1|7169|AMAG_19308T0						
OG0014021	jgi|Allma1|7176|AMAG_19311T0						
OG0014022	jgi|Allma1|7188|AMAG_10289T0						
OG0014023	jgi|Allma1|7215|AMAG_19321T0						
OG0014024	jgi|Allma1|7266|AMAG_10349T0						
OG0014025	jgi|Allma1|7275|AMAG_19341T0						
OG0014026	jgi|Allma1|7292|AMAG_19345T0						
OG0014027	jgi|Allma1|7295|AMAG_19346T0						
OG0014028	jgi|Allma1|7327|AMAG_19351T0						
OG0014029	jgi|Allma1|7340|AMAG_10413T0						
OG0014030	jgi|Allma1|7349|AMAG_10419T0						
OG0014031	jgi|Allma1|7352|AMAG_10421T0						
OG0014032	jgi|Allma1|7357|AMAG_10426T0						
OG0014033	jgi|Allma1|7366|AMAG_19359T0						
OG0014034	jgi|Allma1|7376|AMAG_19362T0						
OG0014035	jgi|Allma1|7391|AMAG_10454T0						
OG0014036	jgi|Allma1|7394|AMAG_10456T0						
OG0014037	jgi|Allma1|7401|AMAG_10463T0						
OG0014038	jgi|Allma1|7439|AMAG_19371T0						
OG0014039	jgi|Allma1|7507|AMAG_10553T0						
OG0014040	jgi|Allma1|7523|AMAG_11490T0						
OG0014041	jgi|Allma1|7553|AMAG_19572T0						
OG0014042	jgi|Allma1|7590|AMAG_11554T0						
OG0014043	jgi|Allma1|7617|AMAG_19578T0						
OG0014044	jgi|Allma1|7690|AMAG_11647T0						
OG0014045	jgi|Allma1|7696|AMAG_19585T0						
OG0014046	jgi|Allma1|7725|AMAG_19593T0						
OG0014047	jgi|Allma1|7727|AMAG_11680T0						
OG0014048	jgi|Allma1|7775|AMAG_11718T0						
OG0014049	jgi|Allma1|7781|AMAG_11723T0						
OG0014050	jgi|Allma1|7816|AMAG_19603T0						
OG0014051	jgi|Allma1|7831|AMAG_11770T0						
OG0014052	jgi|Allma1|7835|AMAG_11773T0						
OG0014053	jgi|Allma1|7836|AMAG_11774T0						
OG0014054	jgi|Allma1|7838|AMAG_11776T0						
OG0014055	jgi|Allma1|7849|AMAG_19611T0						
OG0014056	jgi|Allma1|7851|AMAG_19613T0						
OG0014057	jgi|Allma1|7860|AMAG_11184T0						
OG0014058	jgi|Allma1|7870|AMAG_11195T0						
OG0014059	jgi|Allma1|7874|AMAG_11198T0						
OG0014060	jgi|Allma1|7875|AMAG_19495T0						
OG0014061	jgi|Allma1|7899|AMAG_11221T0						
OG0014062	jgi|Allma1|7908|AMAG_11229T0						
OG0014063	jgi|Allma1|7914|AMAG_11235T0						
OG0014064	jgi|Allma1|7915|AMAG_11236T0						
OG0014065	jgi|Allma1|7938|AMAG_11257T0						
OG0014066	jgi|Allma1|7942|AMAG_11260T0						
OG0014067	jgi|Allma1|7946|AMAG_11264T0						
OG0014068	jgi|Allma1|7959|AMAG_19510T0						
OG0014069	jgi|Allma1|7976|AMAG_11291T0						
OG0014070	jgi|Allma1|7993|AMAG_19527T0						
OG0014071	jgi|Allma1|7994|AMAG_19528T0						
OG0014072	jgi|Allma1|8002|AMAG_11309T0						
OG0014073	jgi|Allma1|8005|AMAG_11312T0						
OG0014074	jgi|Allma1|8053|AMAG_19541T0						
OG0014075	jgi|Allma1|8106|AMAG_11405T0						
OG0014076	jgi|Allma1|8109|AMAG_11408T0						
OG0014077	jgi|Allma1|8118|AMAG_11417T0						
OG0014078	jgi|Allma1|8119|AMAG_11418T0						
OG0014079	jgi|Allma1|8162|AMAG_19559T0						
OG0014080	jgi|Allma1|8188|AMAG_19566T0						
OG0014081	jgi|Allma1|8297|AMAG_19654T0						
OG0014082	jgi|Allma1|8298|AMAG_19655T0						
OG0014083	jgi|Allma1|8320|AMAG_19657T0						
OG0014084	jgi|Allma1|8322|AMAG_19659T0						
OG0014085	jgi|Allma1|8350|AMAG_12243T0						
OG0014086	jgi|Allma1|8366|AMAG_19665T0						
OG0014087	jgi|Allma1|8367|AMAG_12257T0						
OG0014088	jgi|Allma1|8391|AMAG_12286T0						
OG0014089	jgi|Allma1|8456|AMAG_19678T0						
OG0014090	jgi|Allma1|8472|AMAG_19680T0						
OG0014091	jgi|Allma1|8512|AMAG_11806T0						
OG0014092	jgi|Allma1|8514|AMAG_11808T0						
OG0014093	jgi|Allma1|8538|AMAG_19622T0						
OG0014094	jgi|Allma1|8547|AMAG_11840T0						
OG0014095	jgi|Allma1|8570|AMAG_11860T0						
OG0014096	jgi|Allma1|8582|AMAG_19626T0						
OG0014097	jgi|Allma1|8584|AMAG_11873T0						
OG0014098	jgi|Allma1|8586|AMAG_19627T0						
OG0014099	jgi|Allma1|8587|AMAG_19628T0						
OG0014100	jgi|Allma1|8603|AMAG_11888T0						
OG0014101	jgi|Allma1|8614|AMAG_11899T0						
OG0014102	jgi|Allma1|8642|AMAG_11928T0						
OG0014103	jgi|Allma1|8647|AMAG_11933T0						
OG0014104	jgi|Allma1|8670|AMAG_11953T0						
OG0014105	jgi|Allma1|8687|AMAG_11969T0						
OG0014106	jgi|Allma1|8692|AMAG_11974T0						
OG0014107	jgi|Allma1|8736|AMAG_19635T0						
OG0014108	jgi|Allma1|8823|AMAG_19685T0						
OG0014109	jgi|Allma1|8857|AMAG_19687T0						
OG0014110	jgi|Allma1|8878|AMAG_19689T0						
OG0014111	jgi|Allma1|8879|AMAG_19690T0						
OG0014112	jgi|Allma1|8901|AMAG_19695T0						
OG0014113	jgi|Allma1|8905|AMAG_19696T0						
OG0014114	jgi|Allma1|8906|AMAG_19697T0						
OG0014115	jgi|Allma1|8908|AMAG_12462T0						
OG0014116	jgi|Allma1|8913|AMAG_19701T0						
OG0014117	jgi|Allma1|8921|AMAG_19704T0						
OG0014118	jgi|Allma1|8924|AMAG_12473T0						
OG0014119	jgi|Allma1|8925|AMAG_19706T0						
OG0014120	jgi|Allma1|8931|AMAG_12478T0						
